CODE,AREA_HA,PROPORTION
194,3.34,0.0006364875036921973
195,2.08,0.0003963754514011289
196,1.09,0.00020771598174386082
197,1.45,0.00027631942525559465
198,1.45,0.00027631942525559465
199,1.09,0.00020771598174386082
200,9.82,0.0018713494869034065
201,2.62,0.0004992806166687297
202,2.71,0.000516431477546663
203,1.63,0.00031062114701146156
204,2.26,0.00043067717315699576
205,1.27,0.00024201770349972773
206,1.18,0.00022486684262179425
207,1.54,0.0002934702861335281
208,8.74,0.001665539156368205
209,4.87,0.0009280521386170661
210,1.18,0.00022486684262179425
211,1.18,0.00022486684262179425
212,2.62,0.0004992806166687297
213,1.09,0.00020771598174386082
214,1.99,0.0003792245905231954
215,1.45,0.00027631942525559465
216,1.27,0.00024201770349972773
217,1.63,0.00031062114701146156
218,1.63,0.00031062114701146156
219,10.18,0.0019399529304151403
220,1.18,0.00022486684262179425
221,1.3599999999999999,0.00025916856437766114
222,1.09,0.00020771598174386082
223,1.54,0.0002934702861335281
224,1.09,0.00020771598174386082
225,1.09,0.00020771598174386082
226,1.54,0.0002934702861335281
227,2.8899999999999997,0.00055073319930253
228,1.99,0.0003792245905231954
229,1.09,0.00020771598174386082
230,1.18,0.00022486684262179425
231,9.19,0.001751293460757872
232,16.39,0.003123362330992549
233,1.27,0.00024201770349972773
234,1.72,0.000327772007889395
235,1.18,0.00022486684262179425
236,1.09,0.00020771598174386082
237,2.08,0.0003963754514011289
238,1.09,0.00020771598174386082
239,2.44,0.0004649788949128627
240,1.18,0.00022486684262179425
241,1.27,0.00024201770349972773
242,1.9,0.00036207372964526194
243,1.09,0.00020771598174386082
244,2.08,0.0003963754514011289
245,1.72,0.000327772007889395
246,2.35,0.0004478280340349293
247,4.0600000000000005,0.0007736943907156651
248,1.99,0.0003792245905231954
249,1.81,0.0003449228687673285
250,1.3599999999999999,0.00025916856437766114
251,1.27,0.00024201770349972773
252,3.07,0.0005850349210583969
253,1.09,0.00020771598174386082
254,1.27,0.00024201770349972773
255,15.58,0.002969004583091148
256,1.09,0.00020771598174386082
257,1.18,0.00022486684262179425
258,1.18,0.00022486684262179425
259,4.87,0.0009280521386170661
260,1.27,0.00024201770349972773
261,1.45,0.00027631942525559465
262,1.09,0.00020771598174386082
263,1.45,0.00027631942525559465
264,1.99,0.0003792245905231954
265,1.54,0.0002934702861335281
266,2.8,0.0005335823384245965
267,1.45,0.00027631942525559465
268,1.45,0.00027631942525559465
269,1.09,0.00020771598174386082
270,1.3599999999999999,0.00025916856437766114
271,1.54,0.0002934702861335281
272,14.68,0.002797495974311813
273,1.3599999999999999,0.00025916856437766114
274,1.63,0.00031062114701146156
275,1.18,0.00022486684262179425
276,10.09,0.0019228020695372069
277,10.45,0.0019914055130489405
278,26.11,0.004975655305809363
279,4.24,0.0008079961124715319
280,2.08,0.0003963754514011289
281,2.44,0.0004649788949128627
282,1.45,0.00027631942525559465
283,1.3599999999999999,0.00025916856437766114
284,1.27,0.00024201770349972773
285,5.23,0.0009966555821288002
286,2.17,0.0004135263122790623
287,2.98,0.0005678840601804634
288,1.18,0.00022486684262179425
289,1.3599999999999999,0.00025916856437766114
290,2.98,0.0005678840601804634
291,2.98,0.0005678840601804634
292,1.3599999999999999,0.00025916856437766114
293,1.63,0.00031062114701146156
294,1.18,0.00022486684262179425
295,1.72,0.000327772007889395
296,1.18,0.00022486684262179425
297,1.18,0.00022486684262179425
298,1.3599999999999999,0.00025916856437766114
299,3.88,0.0007393926689597981
300,31.06,0.005918952654095703
301,1.3599999999999999,0.00025916856437766114
302,2.62,0.0004992806166687297
303,3.88,0.0007393926689597981
304,1.45,0.00027631942525559465
305,1.45,0.00027631942525559465
306,1.09,0.00020771598174386082
307,1.3599999999999999,0.00025916856437766114
308,2.44,0.0004649788949128627
309,1.45,0.00027631942525559465
310,1.45,0.00027631942525559465
311,1.09,0.00020771598174386082
312,5.05,0.000962353860372933
313,2.44,0.0004649788949128627
314,1.54,0.0002934702861335281
315,1.72,0.000327772007889395
316,14.23,0.002711741669922146
317,1.18,0.00022486684262179425
318,1.9,0.00036207372964526194
319,1.54,0.0002934702861335281
320,1.45,0.00027631942525559465
321,1.18,0.00022486684262179425
322,1.45,0.00027631942525559465
323,1.3599999999999999,0.00025916856437766114
324,1.18,0.00022486684262179425
325,2.62,0.0004992806166687297
326,1.81,0.0003449228687673285
327,29.17,0.005558784575659101
328,2.08,0.0003963754514011289
329,2.44,0.0004649788949128627
330,1.09,0.00020771598174386082
331,10.9,0.002077159817438608
332,1.45,0.00027631942525559465
333,5.23,0.0009966555821288002
334,1.3599999999999999,0.00025916856437766114
335,1.09,0.00020771598174386082
336,3.25,0.0006193366428142639
337,4.33,0.0008251469733494654
338,1.81,0.0003449228687673285
339,1.18,0.00022486684262179425
340,1.54,0.0002934702861335281
341,1.9,0.00036207372964526194
342,1.18,0.00022486684262179425
343,4.96,0.0009452029994949996
344,2.71,0.000516431477546663
345,1.09,0.00020771598174386082
346,1.09,0.00020771598174386082
347,1.99,0.0003792245905231954
348,1.27,0.00024201770349972773
349,25.48,0.004855599279663829
