CODE,AREA_HA,PROPORTION
566,1.81,0.00046850531274671007
567,1.09,0.0002821385585049249
568,1.18,0.000305434402785148
569,1.09,0.0002821385585049249
570,5.14,0.0013304515511149667
571,1.09,0.0002821385585049249
572,2.35,0.000608280378428049
573,1.09,0.0002821385585049249
574,1.27,0.00032873024706537115
575,1.63,0.00042191362418626376
576,1.09,0.0002821385585049249
577,1.18,0.000305434402785148
578,5.59,0.0014469307725160825
579,3.79,0.0009810138869116194
580,1.09,0.0002821385585049249
581,1.09,0.0002821385585049249
582,1.09,0.0002821385585049249
583,1.18,0.000305434402785148
584,1.09,0.0002821385585049249
585,1.18,0.000305434402785148
586,1.09,0.0002821385585049249
587,1.18,0.000305434402785148
588,4.51,0.0011673806411534047
589,1.09,0.0002821385585049249
590,1.09,0.0002821385585049249
591,1.45,0.00037532193562581746
592,1.09,0.0002821385585049249
593,3.07,0.0007946471326698342
594,1.09,0.0002821385585049249
595,1.18,0.000305434402785148
596,1.18,0.000305434402785148
597,1448.11,0.3748327228959328
598,1.18,0.000305434402785148
599,1.18,0.000305434402785148
600,1.54,0.0003986177799060406
601,1.09,0.0002821385585049249
602,1.09,0.0002821385585049249
603,2.08,0.0005383928455873796
604,1.18,0.000305434402785148
605,2.62,0.0006781679112687185
606,1.09,0.0002821385585049249
607,1.09,0.0002821385585049249
608,1.09,0.0002821385585049249
609,1.09,0.0002821385585049249
610,1.18,0.000305434402785148
611,1.09,0.0002821385585049249
612,3.25,0.0008412388212302805
613,4.0600000000000005,0.001050901419752289
614,1.72,0.0004452094684664869
615,2.44,0.0006315762227082721
616,1.09,0.0002821385585049249
617,1.09,0.0002821385585049249
618,1.45,0.00037532193562581746
619,1.09,0.0002821385585049249
620,1.18,0.000305434402785148
621,1.09,0.0002821385585049249
622,1.18,0.000305434402785148
623,2.17,0.0005616886898676027
624,1.3599999999999999,0.0003520260913455943
625,1.18,0.000305434402785148
626,1.09,0.0002821385585049249
627,1.09,0.0002821385585049249
628,1.09,0.0002821385585049249
629,3.25,0.0008412388212302805
630,1.99,0.0005150970013071564
631,3.52,0.00091112635407095
632,5.41,0.0014003390839556363
633,1.09,0.0002821385585049249
634,1.3599999999999999,0.0003520260913455943
635,2.35,0.000608280378428049
636,1.9,0.0004918011570269332
637,1.27,0.00032873024706537115
638,1.45,0.00037532193562581746
639,2.8,0.0007247595998291647
640,5.23,0.00135374739539519
641,1.3599999999999999,0.0003520260913455943
642,1.09,0.0002821385585049249
643,1.09,0.0002821385585049249
644,1.54,0.0003986177799060406
645,3.43,0.0008878305097907269
646,1.99,0.0005150970013071564
647,1.27,0.00032873024706537115
648,1.54,0.0003986177799060406
649,1.27,0.00032873024706537115
650,1.09,0.0002821385585049249
651,1.09,0.0002821385585049249
652,1.54,0.0003986177799060406
653,1.72,0.0004452094684664869
654,1.09,0.0002821385585049249
655,1.18,0.000305434402785148
656,3.34,0.0008645346655105036
657,1.54,0.0003986177799060406
658,1.18,0.000305434402785148
659,1.09,0.0002821385585049249
660,1.54,0.0003986177799060406
661,2.98,0.0007713512883896111
662,1.54,0.0003986177799060406
663,1.18,0.000305434402785148
664,2.35,0.000608280378428049
665,1.09,0.0002821385585049249
666,10.9,0.0028213855850492487
667,5.05,0.0013071557068347435
668,1.45,0.00037532193562581746
669,1.27,0.00032873024706537115
670,1.09,0.0002821385585049249
671,1.3599999999999999,0.0003520260913455943
672,1.27,0.00032873024706537115
673,1.18,0.000305434402785148
674,2.26,0.0005849845341478258
675,2.62,0.0006781679112687185
676,19.45,0.005034490791670448
677,1.9,0.0004918011570269332
678,9.37,0.002425356232285455
679,1.09,0.0002821385585049249
680,1.63,0.00042191362418626376
681,1.3599999999999999,0.0003520260913455943
682,1.18,0.000305434402785148
683,2.08,0.0005383928455873796
684,3.16,0.0008179429769500574
685,14.59,0.0037765152005383978
686,1.54,0.0003986177799060406
687,1.54,0.0003986177799060406
688,11.71,0.0030310481835712573
689,1.99,0.0005150970013071564
690,1.18,0.000305434402785148
691,1.09,0.0002821385585049249
692,1.9,0.0004918011570269332
693,1.3599999999999999,0.0003520260913455943
694,1.45,0.00037532193562581746
695,1.3599999999999999,0.0003520260913455943
696,1.09,0.0002821385585049249
697,1.81,0.00046850531274671007
698,1.45,0.00037532193562581746
699,5.95,0.001540114149636975
700,1.18,0.000305434402785148
701,1.09,0.0002821385585049249
702,1.18,0.000305434402785148
703,1.72,0.0004452094684664869
704,1.09,0.0002821385585049249
705,1.09,0.0002821385585049249
706,14.95,0.00386969857765929
707,1.54,0.0003986177799060406
708,2.08,0.0005383928455873796
709,1.18,0.000305434402785148
710,2.44,0.0006315762227082721
711,1.18,0.000305434402785148
712,1.09,0.0002821385585049249
713,1.27,0.00032873024706537115
714,1.72,0.0004452094684664869
715,1.45,0.00037532193562581746
716,7.84,0.0020293268795216614
717,1.27,0.00032873024706537115
718,1.09,0.0002821385585049249
719,1.3599999999999999,0.0003520260913455943
720,1.09,0.0002821385585049249
721,1.27,0.00032873024706537115
722,1.72,0.0004452094684664869
723,1.9,0.0004918011570269332
724,1.72,0.0004452094684664869
725,3.7,0.0009577180426313963
726,1.27,0.00032873024706537115
727,1.09,0.0002821385585049249
728,2.5300000000000002,0.0006548720669884954
729,1.63,0.00042191362418626376
730,1.18,0.000305434402785148
731,1.09,0.0002821385585049249
732,1.09,0.0002821385585049249
733,1.09,0.0002821385585049249
734,1.09,0.0002821385585049249
735,1.09,0.0002821385585049249
736,1.54,0.0003986177799060406
737,1.54,0.0003986177799060406
738,2.8899999999999997,0.0007480554441093878
739,81.1,0.020992144123623307
740,16.66,0.0043123196189835305
741,9.64,0.0024952437651261246
742,15.4,0.003986177799060406
743,1.09,0.0002821385585049249
744,1.09,0.0002821385585049249
745,3.61,0.0009344221983511731
746,1.3599999999999999,0.0003520260913455943
747,2.5300000000000002,0.0006548720669884954
748,1.45,0.00037532193562581746
