CODE,AREA_HA,PROPORTION
389,3.07,0.0004085217368161916
390,2.08,0.0002767834568656934
391,2.5300000000000002,0.000336664493206829
392,1.45,0.00019295000598810354
393,2.98,0.00039654552954796455
394,5.14,0.0006839745039854153
395,5.68,0.000755831747594778
396,6.13,0.0008157127839359136
397,14.23,0.0018935714380763542
398,2.71,0.0003606169077432832
399,1.54,0.00020492621325633067
400,5.32,0.0007079269185218696
401,1.45,0.00019295000598810354
402,2.26,0.0003007358714021476
403,12.43,0.0016540472927118117
404,11.17,0.0014863803909566321
405,1.18,0.0001570213841834222
406,3.97,0.0005282838094984629
407,1.9,0.00025283104232923915
408,11.89,0.0015821900491024491
409,3.16,0.0004204979440844188
410,1.09,0.0001450451769151951
411,1.3599999999999999,0.00018097379871987642
412,1.81,0.00024085483506101202
413,2.8,0.0003725931150115103
414,4.42,0.0005881648458395984
415,1.54,0.00020492621325633067
416,1.72,0.0002288786277927849
417,1.09,0.0001450451769151951
418,1.18,0.0001570213841834222
419,67.33,0.008959533726330352
420,1.3599999999999999,0.00018097379871987642
421,1.72,0.0002288786277927849
422,2.08,0.0002767834568656934
423,10.81,0.0014384755618837238
424,14.68,0.0019534524744174897
425,1.9,0.00025283104232923915
426,1.45,0.00019295000598810354
427,2.26,0.0003007358714021476
428,1.54,0.00020492621325633067
429,62.2,0.008276889912041408
430,3.97,0.0005282838094984629
431,1.63,0.00021690242052455777
432,1.3599999999999999,0.00018097379871987642
433,1.18,0.0001570213841834222
434,24.67,0.0032828114811906998
435,5.95,0.0007917603693994594
436,2.08,0.0002767834568656934
437,1.81,0.00024085483506101202
438,3.07,0.0004085217368161916
439,5.14,0.0006839745039854153
440,2.08,0.0002767834568656934
441,1.3599999999999999,0.00018097379871987642
442,2.5300000000000002,0.000336664493206829
443,1.81,0.00024085483506101202
444,1.63,0.00021690242052455777
445,2.8899999999999997,0.00038456932227973737
446,5.14,0.0006839745039854153
447,1.9,0.00025283104232923915
448,1.45,0.00019295000598810354
449,11.44,0.0015223090127613134
450,11.89,0.0015821900491024491
451,1.45,0.00019295000598810354
452,3.52,0.00046840277315732726
453,1.99,0.00026480724959746627
454,2.08,0.0002767834568656934
455,1.54,0.00020492621325633067
456,2.08,0.0002767834568656934
457,1.45,0.00019295000598810354
458,2.5300000000000002,0.000336664493206829
459,13.33,0.001773809365394083
460,5.05,0.0006719982967171882
461,1.63,0.00021690242052455777
462,1.72,0.0002288786277927849
463,1.45,0.00019295000598810354
464,17.2,0.002288786277927849
465,4.51,0.0006001410531078255
466,2.8899999999999997,0.00038456932227973737
467,3.34,0.000444450358620873
468,2.08,0.0002767834568656934
469,1.27,0.00016899759145164932
470,2.35,0.0003127120786703747
471,1.63,0.00021690242052455777
472,39.07,0.005199004644107039
473,1.99,0.00026480724959746627
474,1.3599999999999999,0.00018097379871987642
475,179.47,0.02388188798254134
476,1.81,0.00024085483506101202
477,16.119999999999997,0.0021450717907091233
478,1.63,0.00021690242052455777
479,1.18,0.0001570213841834222
480,1.45,0.00019295000598810354
481,1.09,0.0001450451769151951
482,22.42,0.002983406299485022
483,1.27,0.00016899759145164932
484,1.54,0.00020492621325633067
485,11.17,0.0014863803909566321
486,193.51,0.02575017631638477
487,30.97,0.004121145989966598
488,1.9,0.00025283104232923915
489,50.32,0.006696030552635428
490,1.09,0.0001450451769151951
491,1.99,0.00026480724959746627
492,5.5,0.0007318793330583238
493,4.0600000000000005,0.00054026001676669
494,4.42,0.0005881648458395984
